# left-edge scale-central central-error scale-min min-error scale-max max-error
0 2636.4951 3.50887 2240.4666 2.41514 3140.7567 5.36047
5 3301.2537 3.25731 2824.8423 2.28785 3899.3682 5.46516
10 2144.6406 2.87725 1845.5583 2.01877 2514.4975 4.34901
15 1337.1870 1.86037 1156.7056 1.45125 1557.7654 2.77691
20 866.40157 1.71503 751.80660 1.19364 1005.1556 2.62449
25 583.03317 1.34909 507.38352 0.955408 673.85535 2.02404
30 408.86435 1.71094 356.57925 1.24421 471.20637 2.46648
35 296.50772 1.46331 258.80115 1.07341 341.33562 2.08644
40 221.00777 0.923147 192.93522 0.653285 254.37586 1.37626
45 167.08726 0.691356 146.22516 0.492740 191.72918 1.11730
50 128.90163 0.661727 112.80000 0.486906 147.89398 0.959092
55 101.65011 0.715441 88.986934 0.504771 116.66977 1.03485
60 81.448164 0.659078 71.241964 0.470240 93.645031 0.959859
65 65.056895 0.464114 57.005645 0.335708 74.537900 0.670317
70 53.601760 0.554513 46.865784 0.400390 61.553302 0.796220
75 43.677329 0.448217 38.225855 0.323208 50.027745 0.645938
80 35.903460 0.375130 31.455728 0.268612 41.028877 0.546125
85 30.445508 0.340086 26.630740 0.247084 34.842809 0.488019
90 26.042987 0.309119 22.695774 0.222407 29.937484 0.448026
95 22.023655 0.290213 19.246142 0.208417 25.194211 0.420774
100 18.776808 0.293564 16.383561 0.209163 21.520651 0.428571
105 15.856677 0.260298 13.849162 0.186266 18.146934 0.404303
110 13.956285 0.296883 12.151321 0.212359 16.019224 0.430428
115 11.688573 0.260945 10.257709 0.185481 13.247819 0.380930
120 10.287976 0.235861 8.9779453 0.169115 11.750739 0.341097
125 9.0910533 0.199227 7.9208581 0.141867 10.403959 0.291008
130 8.0405477 0.208509 6.9930162 0.147198 9.2229464 0.306781
135 6.9669987 0.185636 6.0797840 0.132513 7.9481579 0.269938
140 6.0844227 0.223096 5.3368920 0.159893 6.8815254 0.322187
145 5.3272151 0.296257 4.6801639 0.209833 6.0096774 0.431064
150 5.0127030 0.180958 4.3517366 0.128816 5.7527495 0.263329
155 4.0923929 0.159572 3.6232090 0.113661 4.5574426 0.232198
160 3.9064224 0.139130 3.4104501 0.0992662 4.4411431 0.202448
165 3.4653113 0.155849 3.0261416 0.111251 3.9387645 0.226249
170 2.9419131 0.146279 2.6075015 0.103866 3.2669039 0.213347
175 2.6861255 0.133981 2.3708370 0.0950031 2.9992183 0.196129
180 2.4626737 0.124653 2.1514642 0.0888043 2.7925278 0.181444
185 2.2420760 0.138733 1.9609907 0.0981106 2.5341619 0.203051
190 2.2418973 0.123194 1.9260237 0.0871642 2.6030235 0.180317
195 1.6635551 0.104698 1.4929749 0.0745053 1.8051845 0.152535
200 1.7172094 0.154520 1.4966050 0.111067 1.9503889 0.221841
205 1.5729640 0.113736 1.3722116 0.0816695 1.7880078 0.164118
210 1.4026828 0.0951001 1.2307613 0.0681127 1.5776952 0.137738
215 1.3607624 0.100253 1.1809362 0.0713695 1.5538704 0.145759
220 1.0747343 0.0976503 0.94988764 0.0698634 1.1932674 0.141303
225 0.88175406 0.0936641 0.80924777 0.0669844 0.91926102 0.135670
230 1.1192274 0.0903099 0.95165454 0.0638427 1.3165603 0.132145
235 0.80510992 0.0904627 0.71891726 0.0642523 0.87879648 0.131725
240 0.85087341 0.0833395 0.73339969 0.0585296 0.98011728 0.122822
245 0.74630880 0.0828371 0.65508981 0.0588142 0.83638954 0.120852
250 0.65798813 0.0903286 0.58507757 0.0640760 0.72199583 0.131627
255 0.58797453 0.0868434 0.52317487 0.0618256 0.64433521 0.125920
260 0.61054318 0.0738192 0.53916745 0.0527357 0.67836592 0.106982
265 0.44935965 0.0677764 0.40677462 0.0478772 0.47697880 0.0993452
270 0.50338981 0.0592498 0.45071003 0.0420579 0.53574908 0.0930988
275 0.57860864 0.0617609 0.49337174 0.0435954 0.67651058 0.0906384
280 0.37275501 0.0627624 0.33699448 0.0418310 0.40499971 0.0917563
285 0.44865652 0.0593040 0.38814472 0.0416851 0.51260427 0.0873454
290 0.35900468 0.0553816 0.32641162 0.0368040 0.39145812 0.0820479
295 0.38140818 0.0750458 0.33442588 0.0536533 0.42191281 0.112296
300 0.35811455 0.101831 0.30796413 0.0724319 0.41317750 0.147231
305 0.33559720 0.0458508 0.28720865 0.0323371 0.38962524 0.0673499
310 0.21848115 0.0690300 0.20532235 0.0492094 0.22164474 0.0713493
315 0.29078599 0.0643870 0.25074347 0.0455763 0.33417473 0.0938648
320 0.27932650 0.0492420 0.24259936 0.0348323 0.31688149 0.0720158
325 0.21867520 0.0495490 0.19346555 0.0350516 0.24090028 0.0705486
330 0.30132375 0.0651666 0.25331788 0.0460147 0.35861392 0.0952088
335 0.11617935 0.0715988 0.099003712 0.103808 0.11945233 0.0526926
